,EntityID,Age,Gender,Primary Language,Race,Ethnicity,Veteran Status
16567,23090,50.0,Female,English,White,Non-Hispanic or Latino,No
16568,23092,24.0,Male,English,White,Non-Hispanic or Latino,No
16569,23093,8.0,Female,English,Data Not Collected,Client Refused,
16570,23094,34.0,Male,English,White,Non-Hispanic or Latino,
16571,23095,30.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
16572,23096,22.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16573,23097,32.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
16574,23098,17.0,Male,English,White,Non-Hispanic or Latino,
16575,23099,34.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16576,23100,19.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16577,23101,25.0,Female,English,White,Non-Hispanic or Latino,No
16578,23102,11.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16579,23103,25.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16580,23105,41.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16581,23106,12.0,Female,English,White,Non-Hispanic or Latino,
16582,23107,26.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
16583,23108,56.0,Female,English,Data Not Collected,Client Refused,No
16584,23109,10.0,Male,English,White,Non-Hispanic or Latino,
16585,23110,26.0,Male,English,Multi-Racial,Non-Hispanic or Latino,No
16586,23111,66.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16587,23112,16.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16588,23113,40.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16589,23114,10.0,Male,English,White,Non-Hispanic or Latino,
16590,23115,11.0,Male,English,Data Not Collected,Client Refused,
16591,23116,11.0,Female,English,White,Non-Hispanic or Latino,
16592,23117,82.0,Male,English,Data Not Collected,Client Refused,Yes
16593,23118,47.0,Female,English,White,Non-Hispanic or Latino,No
16594,23119,38.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16595,23120,14.0,Male,English,White,Client Refused,
16596,23121,12.0,Male,English,White,Non-Hispanic or Latino,
16597,23122,55.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16598,23123,11.0,Male,English,White,Non-Hispanic or Latino,
16599,23124,33.0,Male,English,Data Not Collected,Client Refused,
16600,23125,37.0,Male,English,Data Not Collected,Client Refused,
16601,23126,8.0,Female,English,White,Non-Hispanic or Latino,
16602,23127,18.0,Female,English,White,Non-Hispanic or Latino,
16603,23128,11.0,Male,English,Data Not Collected,Client Refused,
16604,23129,37.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
16605,23130,64.0,Male,English,Black or African American,Hispanic or Latino,No
16606,23131,19.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16607,23132,12.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16608,23133,37.0,Male,English,White,Non-Hispanic or Latino,No
16609,23134,45.0,Female,English,Data Not Collected,Client Refused,No
16610,23135,26.0,Male,English,White,Non-Hispanic or Latino,No
16611,23136,63.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16612,23137,34.0,Female,English,Data Not Collected,Client Refused,
16613,23138,78.0,Male,English,White,Client Refused,
16614,23139,32.0,Male,English,White,Non-Hispanic or Latino,No
16615,23140,20.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16616,23141,53.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
16617,23142,30.0,Male,English,Data Not Collected,Client Refused,
16618,23143,7.0,Female,English,Data Not Collected,Client Refused,
16619,23144,15.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16620,23145,70.0,Female,English,White,Non-Hispanic or Latino,No
16621,23147,13.0,Male,English,Data Not Collected,Client Refused,
16622,23148,56.0,Male,English,Data Not Collected,Client Refused,
16623,23149,50.0,Male,English,Data Not Collected,Client Refused,
16624,23150,46.0,Female,English,White,Non-Hispanic or Latino,No
16625,23151,13.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16626,23152,36.0,Female,English,White,Non-Hispanic or Latino,No
16627,23153,36.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16628,23154,71.0,Male,English,White,Non-Hispanic or Latino,No
16629,23155,102.0,Female,English,White,Non-Hispanic or Latino,Yes
16630,23156,46.0,Male,English,White,Non-Hispanic or Latino,No
16631,23157,41.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16632,23158,30.0,Male,English,Data Not Collected,Client Refused,
16633,23159,47.0,Male,English,White,Non-Hispanic or Latino,No
16634,23160,59.0,Male,English,White,Non-Hispanic or Latino,No
16635,23161,43.0,Female,English,White,Non-Hispanic or Latino,No
16636,23162,21.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16637,23163,9.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16638,23164,27.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16639,23165,20.0,Female,English,White,Non-Hispanic or Latino,No
16640,23167,79.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16641,23168,80.0,Female,English,Data Not Collected,Client Refused,
16642,23169,40.0,Female,English,White,Non-Hispanic or Latino,No
16643,23170,34.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16644,23171,14.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16645,23172,33.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16646,23173,52.0,Female,English,White,Non-Hispanic or Latino,No
16647,23174,65.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16648,23175,48.0,Male,English,Data Not Collected,Client Refused,
16649,23176,9.0,Female,English,White,Non-Hispanic or Latino,
16650,23177,23.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16651,23178,20.0,Male,English,Data Not Collected,Client Refused,
16652,23180,9.0,Female,English,Data Not Collected,Client Refused,
16653,23181,71.0,Female,English,White,Non-Hispanic or Latino,No
16654,23182,40.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16655,23183,32.0,Male,English,Data Not Collected,Client Refused,
16656,23184,31.0,Male,English,Data Not Collected,Client Refused,Yes
16657,23185,36.0,Female,English,Data Not Collected,Client Refused,No
16658,23186,41.0,Male,English,White,Non-Hispanic or Latino,No
16659,23187,48.0,Female,English,Data Not Collected,Non-Hispanic or Latino,Data Not Collected
16660,23188,25.0,Male,English,White,Non-Hispanic or Latino,
16661,23189,72.0,Male,English,White,Non-Hispanic or Latino,No
16662,23190,35.0,Female,English,White,Non-Hispanic or Latino,No
16663,23191,65.0,Female,English,White,Non-Hispanic or Latino,No
16664,23192,23.0,Female,English,Data Not Collected,Client Refused,
16665,23193,14.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16666,23194,24.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16667,23195,22.0,Male,English,Client Refused,Non-Hispanic or Latino,
16668,23196,36.0,Male,English,Data Not Collected,Client Refused,No
16669,23197,73.0,Male,English,White,Non-Hispanic or Latino,No
16670,23198,28.0,Female,English,White,Non-Hispanic or Latino,No
16671,23199,71.0,Female,English,White,Client Refused,Data Not Collected
16672,23200,29.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
16673,23201,22.0,Female,English,Data Not Collected,Client Refused,
16674,23202,12.0,Male,English,White,Non-Hispanic or Latino,
16675,23203,28.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16676,23204,28.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
16677,23205,16.0,Male,English,White,Hispanic or Latino,
16678,23206,18.0,Female,English,Data Not Collected,Client Refused,
16679,23207,43.0,Female,English,Data Not Collected,Client Refused,Data Not Collected
16680,23208,9.0,Female,English,White,Non-Hispanic or Latino,
16681,23209,73.0,Male,English,White,Client Refused,
16682,23210,60.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16683,23211,42.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16684,23212,32.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16685,23213,27.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16686,23214,9.0,Male,English,White,Client Refused,
16687,23215,10.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16688,23216,45.0,Male,English,White,Non-Hispanic or Latino,No
16689,23217,37.0,Male,English,Data Not Collected,Client Refused,No
16690,23218,57.0,Male,English,Data Not Collected,Client Refused,Data Not Collected
16691,23219,29.0,Male,English,White,Non-Hispanic or Latino,No
16692,23220,29.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
16693,23221,29.0,Female,English,Data Not Collected,Client Refused,
16694,23222,12.0,Female,English,White,Non-Hispanic or Latino,
16695,23223,33.0,Male,English,Data Not Collected,Data Not Collected,No
16696,23224,12.0,Female,English,Data Not Collected,Client Refused,
16697,23225,26.0,Female,English,White,Non-Hispanic or Latino,No
16698,23226,16.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16699,23227,63.0,Male,English,Data Not Collected,Client Refused,
16700,23228,36.0,Female,English,White,Non-Hispanic or Latino,No
16701,23229,54.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16702,23230,56.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16703,23231,59.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16704,23232,72.0,Female,English,Data Not Collected,Non-Hispanic or Latino,Data Not Collected
16705,23233,33.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16706,23234,34.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16707,23235,79.0,Female,English,Data Not Collected,Client Refused,
16708,23236,52.0,Female,English,White,Non-Hispanic or Latino,
16709,23237,44.0,Male,English,Data Not Collected,Client Refused,
16710,23238,9.0,Male,English,Data Not Collected,Client Refused,
16711,23239,32.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16712,23240,11.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16713,23241,61.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16714,23242,16.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16715,23243,57.0,Male,English,Data Not Collected,Client Refused,Data Not Collected
16716,23244,43.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16717,23245,27.0,Female,English,White,Non-Hispanic or Latino,No
16718,23246,27.0,Female,English,White,Non-Hispanic or Latino,No
16719,23247,40.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16720,23248,28.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
16721,23249,37.0,Male,English,Data Not Collected,Client Refused,
16722,23250,42.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16723,23251,33.0,Female,English,Data Not Collected,Client Refused,No
16724,23252,36.0,Female,English,White,Non-Hispanic or Latino,No
16725,23253,60.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16726,23254,82.0,Female,English,Data Not Collected,Client Refused,
16727,23255,21.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16728,23256,10.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16729,23257,12.0,Female,English,White,Non-Hispanic or Latino,
16730,23258,34.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16731,23259,15.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16732,23260,39.0,Female,English,White,Non-Hispanic or Latino,No
16733,23261,61.0,Female,English,White,Hispanic or Latino,
16734,23262,36.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16735,23263,37.0,Female,English,White,Non-Hispanic or Latino,No
16736,23264,62.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16737,23265,35.0,Male,English,White,Non-Hispanic or Latino,
16738,23266,8.0,Male,English,Data Not Collected,Client Refused,
16739,23268,15.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16740,23269,25.0,Male,English,White,Hispanic or Latino,No
16741,23270,51.0,Male,English,Data Not Collected,Client Refused,
16742,23271,40.0,Female,English,White,Non-Hispanic or Latino,No
16743,23272,32.0,Male,English,Data Not Collected,Client Refused,
16744,23273,15.0,Female,English,Data Not Collected,Client Refused,
16745,23274,61.0,Female,English,White,Non-Hispanic or Latino,No
16746,23275,52.0,Male,English,Data Not Collected,Client Refused,
16747,23276,17.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16748,23277,57.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16749,23278,34.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
16750,23279,69.0,Male,English,White,Non-Hispanic or Latino,No
16751,23280,41.0,Female,English,White,Non-Hispanic or Latino,
16752,23281,75.0,Male,English,White,Non-Hispanic or Latino,Data Not Collected
16753,23282,41.0,Female,English,White,Non-Hispanic or Latino,No
16754,23283,34.0,Female,English,Data Not Collected,Client Refused,
16755,23284,44.0,Male,English,Data Not Collected,Client Refused,
16756,23285,64.0,Female,English,Data Not Collected,Client Refused,
16757,23286,23.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16758,23287,24.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16759,23288,40.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16760,23289,21.0,Female,English,Data Not Collected,Client Refused,
16761,23290,9.0,Female,English,Data Not Collected,Client Refused,
16762,23291,28.0,Female,English,Data Not Collected,Client Refused,
16763,23292,35.0,Male,English,White,Non-Hispanic or Latino,No
16764,23293,48.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16765,23294,56.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16766,23295,10.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16767,23296,27.0,Male,English,Data Not Collected,Client Refused,No
16768,23297,40.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16769,23298,30.0,Male,English,Data Not Collected,Client Refused,No
16770,23299,40.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16771,23300,74.0,Male,English,White,Non-Hispanic or Latino,No
16772,23301,41.0,Female,English,Data Not Collected,Client Refused,
16773,23302,27.0,Male,English,White,Client Refused,No
16774,23303,40.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
16775,23304,58.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16776,23305,22.0,Female,English,Data Not Collected,Client Refused,
16777,23306,30.0,Female,English,Data Not Collected,Client Refused,
16778,23307,30.0,Female,English,Data Not Collected,Non-Hispanic or Latino,No
16779,23308,18.0,Female,English,White,Non-Hispanic or Latino,
16780,23309,23.0,Female,English,Data Not Collected,Client Refused,
16781,23310,41.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16782,23311,29.0,Male,English,Data Not Collected,Non-Hispanic or Latino,No
16783,23312,67.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16784,23313,18.0,Female,English,Data Not Collected,Client Refused,
16785,23314,52.0,Female,English,Data Not Collected,Client Refused,
16786,23315,37.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16787,23316,40.0,Male,English,White,Non-Hispanic or Latino,
16788,23317,62.0,Female,English,Data Not Collected,Client Refused,No
16789,23318,18.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16790,23319,31.0,Male,English,White,Non-Hispanic or Latino,No
16791,23320,50.0,Male,English,White,Client Refused,
16792,23321,31.0,Male,English,White,Hispanic or Latino,
16793,23322,22.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16794,23323,37.0,Female,English,Data Not Collected,Non-Hispanic or Latino,Data Not Collected
16795,23324,22.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16796,23325,38.0,Male,English,Data Not Collected,Client Refused,
16797,23326,83.0,Male,English,Data Not Collected,Non-Hispanic or Latino,No
16798,23327,11.0,Female,English,Data Not Collected,Non-Hispanic or Latino,
16799,23328,12.0,Male,English,White,Non-Hispanic or Latino,
16800,23329,30.0,Male,English,Data Not Collected,Client Refused,
16801,23330,53.0,Female,English,Data Not Collected,Client Refused,
16802,23331,29.0,Male,English,Data Not Collected,Client Refused,
16803,23332,33.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16804,23333,18.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
16805,23334,21.0,Male,English,White,Non-Hispanic or Latino,No
16806,23335,30.0,Male,English,Data Not Collected,Non-Hispanic or Latino,Data Not Collected
