EntityID,Date,Childcare,Childcare_d,Education,Education_d,Employment,Employment_d,Financial Literacy,Financial Literacy_d,Food Security,Food Security_d,Health Care/Services,Health Care/Services_d,Housing,Housing_d,Income,Income_d,Nutrition,Nutrition_d,Transportation,Transportation_d
21350,2018-06-12,6.0,0.0,4.0,0.0,5.0,-2.0,9.0,,3.0,0.0,3.0,,6.0,-1.0,3.0,1.0,3.0,,4.0,1.0
21359,2015-10-30,4.0,,4.0,,8.0,,,,3.0,,,,7.0,,5.0,,,,5.0,
21360,2018-01-03,4.0,,3.0,,1.0,,8.0,,2.0,,4.0,,3.0,,1.0,,4.0,,5.0,
21362,2017-01-09,7.0,,4.0,,8.0,,,,,,,,16.0,,4.0,,,,,
21362,2017-10-26,,,4.0,0.0,8.0,0.0,,,,,,,20.0,4.0,4.0,0.0,,,,
21362,2018-10-11,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,15.0,-5.0,4.0,0.0,,,,
21363,2015-10-13,,,2.0,,,,,,,,,,,,,,,,,
21363,2015-10-16,,,,,3.0,,,,4.0,,,,7.0,,2.0,,,,4.0,
21372,2015-11-05,7.0,,4.0,,3.0,,,,,,,,13.0,,4.0,,,,4.0,
21372,2016-11-08,7.0,0.0,4.0,0.0,3.0,0.0,,,,,,,13.0,0.0,2.0,-2.0,,,,
21372,2018-11-26,7.0,0.0,4.0,0.0,4.0,1.0,,,,,,,13.0,0.0,3.0,1.0,,,5.0,1.0
21372,2019-12-12,7.0,0.0,4.0,0.0,3.0,-1.0,,,,,,,,,3.0,0.0,,,5.0,0.0
21374,2017-04-28,7.0,,4.0,,8.0,,,,4.0,,,,15.0,,4.0,,,,5.0,
21378,2015-05-27,2.0,,4.0,,7.0,,,,,,,,16.0,,3.0,,,,5.0,
21381,2017-03-15,7.0,,4.0,,3.0,,,,4.0,,,,6.0,,2.0,,,,5.0,
21381,2017-09-29,7.0,0.0,3.0,-1.0,5.0,2.0,12.0,,4.0,0.0,5.0,,13.0,7.0,1.0,-1.0,,,4.0,-1.0
21381,2019-09-30,,,3.0,0.0,1.0,-4.0,,,4.0,0.0,,,13.0,0.0,,,4.0,,3.0,-1.0
21382,2015-10-30,7.0,,2.0,,8.0,,,,,,,,16.0,,1.0,,,,,
21382,2017-02-01,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,20.0,4.0,2.0,1.0,,,,
21382,2018-02-08,,,2.0,0.0,8.0,0.0,,,,,,,20.0,0.0,2.0,0.0,,,,
21382,2019-04-15,7.0,0.0,2.0,0.0,1.0,-7.0,,,,,,,20.0,0.0,2.0,0.0,,,,
21383,2016-11-16,7.0,,4.0,,8.0,,,,,,,,16.0,,2.0,,,,,
21383,2017-10-02,7.0,0.0,4.0,0.0,1.0,-7.0,,,,,,,20.0,4.0,2.0,0.0,,,,
21383,2018-10-01,7.0,0.0,4.0,0.0,1.0,0.0,,,,,,,20.0,0.0,2.0,0.0,,,,
21391,2015-06-15,4.0,,3.0,,8.0,,,,,,,,17.0,,2.0,,,,5.0,
21391,2015-11-23,2.0,-2.0,3.0,0.0,6.0,-2.0,,,,,,,15.0,-2.0,3.0,1.0,,,5.0,0.0
21391,2017-02-16,2.0,0.0,3.0,0.0,8.0,2.0,9.0,,4.0,,5.0,,13.0,-2.0,3.0,0.0,,,5.0,0.0
21391,2018-06-27,4.0,2.0,3.0,0.0,8.0,0.0,,,,,,,12.0,-1.0,3.0,0.0,,,5.0,0.0
21391,2019-02-13,7.0,5.0,3.0,0.0,8.0,0.0,,,3.0,0.0,5.0,0.0,12.0,0.0,,,,,5.0,0.0
21395,2019-09-04,4.0,,3.0,,3.0,,9.0,,4.0,,5.0,,17.0,,1.0,,5.0,,5.0,
21396,2015-10-20,,,4.0,,7.0,,,,,,,,15.0,,4.0,,,,,
21396,2017-01-30,4.0,,,,7.0,0.0,,,3.0,,4.0,,15.0,0.0,4.0,2.0,,,5.0,
21396,2017-01-31,,,4.0,0.0,7.0,0.0,,,,,,,15.0,0.0,2.0,-2.0,,,,
21410,2015-10-22,,,,,2.0,,,,,,,,16.0,,1.0,,,,,
21420,2017-03-01,7.0,,4.0,,2.0,,,,,,,,13.0,,,,,,,
21422,2016-06-27,7.0,,4.0,,3.0,,,,,,,,3.0,,1.0,,,,3.0,
21422,2016-11-15,7.0,0.0,1.0,-3.0,2.0,-1.0,,,,,,,7.0,4.0,2.0,1.0,,,5.0,2.0
21422,2018-02-20,7.0,0.0,1.0,0.0,3.0,1.0,,,,,,,12.0,5.0,6.0,4.0,,,5.0,0.0
21422,2018-06-15,7.0,0.0,2.0,1.0,2.0,-1.0,,,,,,,15.0,3.0,6.0,0.0,,,,
21425,2015-12-06,7.0,,3.0,,2.0,,,,,,,,5.0,,1.0,,,,2.0,
21425,2016-04-01,7.0,0.0,5.0,2.0,8.0,6.0,,,,,,,2.0,-3.0,2.0,1.0,,,3.0,1.0
21425,2016-10-01,7.0,0.0,4.0,-1.0,8.0,0.0,,,,,,,16.0,14.0,3.0,1.0,,,,
21425,2016-10-20,7.0,0.0,3.0,-1.0,8.0,0.0,,,,,,,1.0,-15.0,2.0,-1.0,,,5.0,2.0
21425,2016-11-22,7.0,0.0,3.0,0.0,1.0,-7.0,,,,,,,2.0,1.0,2.0,0.0,,,,
21425,2019-02-22,7.0,0.0,3.0,0.0,1.0,0.0,,,,,,,1.0,-1.0,2.0,0.0,,,2.0,-3.0
21425,2019-11-13,7.0,0.0,3.0,0.0,1.0,0.0,,,,,,,,,2.0,0.0,,,2.0,0.0
21425,2019-11-15,,,,,,,,,,,,,14.0,13.0,,,,,,
21425,2019-12-16,7.0,0.0,4.0,1.0,1.0,-7.0,,,,,,,12.0,0.0,2.0,0.0,,,,
21425,2020-02-03,7.0,0.0,3.0,0.0,8.0,7.0,,,,,,,12.0,-2.0,2.0,0.0,,,4.0,2.0
21425,2020-09-09,7.0,0.0,3.0,-1.0,8.0,7.0,,,,,,,,,2.0,0.0,,,4.0,0.0
21432,2015-10-15,7.0,,2.0,,8.0,,,,,,,,15.0,,3.0,,,,4.0,
21432,2016-10-03,7.0,0.0,4.0,2.0,8.0,0.0,,,,,,,15.0,0.0,3.0,0.0,,,,
21434,2019-09-26,7.0,,4.0,,2.0,,7.0,,4.0,,4.0,,7.0,,1.0,,3.0,,1.0,
21435,2018-10-09,,,4.0,,2.0,,6.0,,2.0,,3.0,,3.0,,1.0,,2.0,,5.0,
21437,2015-10-05,7.0,,2.0,,8.0,,,,,,,,12.0,,2.0,,,,,
21437,2017-10-01,7.0,0.0,4.0,2.0,8.0,0.0,,,,,,,13.0,1.0,2.0,0.0,,,,
21437,2018-02-15,7.0,0.0,4.0,0.0,1.0,-7.0,,,,,,,12.0,-1.0,2.0,0.0,,,3.0,
21437,2018-10-01,7.0,0.0,2.0,-2.0,1.0,0.0,,,,,,,12.0,0.0,2.0,0.0,,,,
21437,2019-01-23,7.0,0.0,4.0,0.0,1.0,0.0,,,,,,,12.0,0.0,2.0,0.0,,,3.0,0.0
21437,2019-10-01,7.0,0.0,4.0,2.0,8.0,7.0,,,,,,,13.0,1.0,2.0,0.0,,,,
21439,2015-11-05,7.0,,4.0,,8.0,,,,,,,,,,3.0,,,,4.0,
21439,2016-10-11,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,13.0,,3.0,0.0,,,,
21439,2017-10-19,7.0,0.0,4.0,2.0,8.0,0.0,,,,,,,13.0,1.0,3.0,0.0,,,,
21439,2017-10-20,7.0,0.0,2.0,-2.0,8.0,0.0,,,,,,,12.0,-1.0,3.0,0.0,,,4.0,0.0
21439,2018-10-10,7.0,0.0,4.0,2.0,8.0,0.0,,,,,,,12.0,-1.0,3.0,0.0,,,5.0,1.0
21439,2019-09-19,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,12.0,0.0,2.0,-1.0,,,4.0,-1.0
21439,2019-10-01,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,12.0,0.0,3.0,1.0,,,,
21439,2020-09-21,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,,,3.0,0.0,,,5.0,1.0
21445,2016-05-18,7.0,,2.0,,8.0,,,,,,,,,,,,,,2.0,
21449,2019-01-20,,,,,2.0,,,,,,,,5.0,,,,,,4.0,
21449,2019-12-13,,,,,,,,,,,,,5.0,0.0,,,,,,
21452,2016-01-25,,,,,3.0,,,,,,,,20.0,,1.0,,,,5.0,
21464,2020-01-22,,,3.0,,2.0,,,,,,,,15.0,,1.0,,,,,
21468,2017-03-28,7.0,,2.0,,8.0,,9.0,,4.0,,5.0,,13.0,,3.0,,,,5.0,
21468,2018-01-08,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,13.0,0.0,4.0,1.0,,,,
21468,2018-03-01,,,2.0,0.0,2.0,-1.0,5.0,-4.0,5.0,1.0,,,12.0,0.0,2.0,-2.0,,,5.0,0.0
21468,2018-07-11,7.0,0.0,2.0,0.0,3.0,-5.0,,,,,,,12.0,-1.0,4.0,0.0,,,5.0,0.0
21468,2018-10-15,7.0,0.0,4.0,2.0,8.0,6.0,,,,,,,12.0,0.0,4.0,2.0,,,,
21473,2015-10-16,7.0,,2.0,,3.0,,,,,,,,13.0,,3.0,,,,4.0,
21473,2016-10-31,7.0,0.0,2.0,0.0,3.0,0.0,,,,,,,13.0,0.0,4.0,1.0,,,,
21473,2017-08-03,7.0,0.0,2.0,0.0,3.0,0.0,,,,,,,12.0,-1.0,3.0,-1.0,,,5.0,1.0
21473,2017-09-27,7.0,0.0,2.0,0.0,,,,,,,,,13.0,0.0,4.0,0.0,,,5.0,0.0
21473,2018-02-12,7.0,0.0,2.0,0.0,3.0,0.0,,,,,,,13.0,1.0,4.0,1.0,,,,
21477,2015-10-05,7.0,,5.0,,2.0,,,,,,,,16.0,,1.0,,,,,
21479,2016-12-21,7.0,,5.0,,8.0,,,,,,,,15.0,,2.0,,,,,
21489,2015-10-02,7.0,,5.0,,2.0,,,,4.0,,,,20.0,,1.0,,,,5.0,
21489,2017-02-15,7.0,0.0,5.0,0.0,8.0,6.0,,,,,,,16.0,-4.0,4.0,3.0,,,,
21492,2017-03-01,7.0,,2.0,,2.0,,,,4.0,,,,15.0,,4.0,,,,5.0,
21496,2019-03-26,7.0,,3.0,,1.0,,,,,,,,5.0,,2.0,,,,1.0,
21496,2019-04-12,,,2.0,-1.0,1.0,0.0,7.0,,,,,,5.0,0.0,2.0,0.0,3.0,,3.0,2.0
21496,2019-05-06,7.0,0.0,3.0,1.0,1.0,0.0,,,,,,,5.0,0.0,2.0,0.0,,,3.0,0.0
21497,2016-09-14,4.0,,4.0,,3.0,,,,3.0,,,,15.0,,3.0,,,,5.0,
21498,2015-11-02,,,3.0,,3.0,,,,4.0,,,,7.0,,2.0,,,,4.0,
21506,2017-07-10,2.0,,2.0,,1.0,,,,3.0,,2.0,,7.0,,4.0,,5.0,,5.0,
21511,2016-04-07,7.0,,1.0,,6.0,,,,,,,,15.0,,3.0,,,,5.0,
21511,2017-02-01,2.0,-5.0,1.0,0.0,8.0,2.0,11.0,,4.0,,4.0,,15.0,0.0,4.0,1.0,,,5.0,0.0
21512,2015-10-15,7.0,,5.0,,8.0,,,,,,,,13.0,,2.0,,,,,
21512,2016-10-01,7.0,0.0,5.0,0.0,8.0,0.0,,,,,,,15.0,2.0,2.0,0.0,,,,
21512,2017-07-12,7.0,0.0,5.0,0.0,2.0,-6.0,,,,,,,12.0,-3.0,2.0,0.0,,,3.0,
21512,2017-10-01,7.0,0.0,5.0,0.0,8.0,6.0,,,,,,,13.0,1.0,2.0,0.0,,,,
21518,2015-10-30,7.0,,4.0,,8.0,,,,,,,,15.0,,3.0,,,,5.0,
21518,2019-09-25,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,15.0,0.0,3.0,0.0,,,,
21522,2015-10-15,,,2.0,,8.0,,,,,,,,13.0,,2.0,,,,,
21522,2016-01-28,7.0,,3.0,1.0,8.0,0.0,,,,,,,11.0,-2.0,1.0,-1.0,,,5.0,
21522,2016-10-24,7.0,0.0,2.0,-1.0,8.0,0.0,,,,,,,15.0,4.0,2.0,1.0,,,,
21522,2018-02-13,7.0,0.0,2.0,0.0,1.0,-7.0,,,,,,,13.0,-2.0,2.0,0.0,,,,
21522,2018-07-11,7.0,0.0,2.0,0.0,8.0,7.0,,,,,,,13.0,0.0,2.0,0.0,,,5.0,0.0
21522,2018-10-13,7.0,0.0,2.0,0.0,1.0,-7.0,,,,,,,12.0,-1.0,2.0,0.0,,,,
21522,2019-07-03,7.0,0.0,2.0,0.0,8.0,7.0,,,,,,,12.0,0.0,3.0,1.0,,,5.0,0.0
21522,2019-10-21,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,12.0,0.0,2.0,-1.0,,,,
21522,2020-06-24,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,,,2.0,0.0,,,5.0,0.0
21528,2017-07-25,,,4.0,,7.0,,,,5.0,,,,15.0,,6.0,,,,5.0,
21530,2018-10-15,7.0,,5.0,,7.0,,,,,,,,2.0,,4.0,,,,4.0,
21530,2018-12-28,7.0,0.0,5.0,0.0,7.0,0.0,,,,,,,15.0,13.0,6.0,2.0,,,5.0,1.0
21538,2016-02-10,7.0,,3.0,,2.0,,,,,,,,15.0,,6.0,,,,4.0,
21547,2015-08-26,7.0,,2.0,,1.0,,,,,,,,20.0,,6.0,,,,5.0,
21553,2019-11-13,7.0,,3.0,,3.0,,9.0,,4.0,,5.0,,7.0,,2.0,,4.0,,1.0,
21553,2019-12-02,7.0,0.0,3.0,0.0,2.0,-1.0,,,,,,,15.0,8.0,1.0,-1.0,,,4.0,3.0
21558,2017-03-09,7.0,,5.0,,3.0,,,,,,,,16.0,,6.0,,,,,
21558,2019-01-22,7.0,0.0,5.0,0.0,2.0,-1.0,,,,,,,16.0,0.0,5.0,-1.0,,,,
21558,2019-01-29,7.0,0.0,4.0,-1.0,2.0,0.0,,,,,,,16.0,0.0,5.0,0.0,,,,
21558,2020-07-16,7.0,0.0,5.0,1.0,2.0,0.0,,,,,,,16.0,0.0,5.0,0.0,,,,
21564,2017-11-16,7.0,,4.0,,3.0,,9.0,,4.0,,3.0,,7.0,,2.0,,3.0,,2.0,
21565,2016-09-26,2.0,,4.0,,4.0,,,,,,,,7.0,,3.0,,,,3.0,
21565,2017-02-13,2.0,0.0,4.0,0.0,5.0,1.0,,,,,,,15.0,8.0,2.0,-1.0,,,,
21583,2018-05-11,7.0,,3.0,,2.0,,11.0,,4.0,,1.0,,3.0,,1.0,,5.0,,2.0,
21585,2015-10-01,7.0,,2.0,,8.0,,,,,,,,16.0,,2.0,,,,4.0,
21585,2016-10-05,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,20.0,4.0,2.0,0.0,,,5.0,1.0
21585,2019-10-02,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,20.0,0.0,3.0,1.0,,,,
21588,2015-10-05,7.0,,4.0,,8.0,,,,,,,,12.0,,2.0,,,,4.0,
21588,2016-10-06,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,12.0,0.0,2.0,0.0,,,,
21588,2017-10-19,7.0,0.0,4.0,0.0,1.0,-7.0,,,,,,,12.0,0.0,2.0,0.0,,,,
21588,2018-11-08,7.0,0.0,4.0,0.0,1.0,0.0,,,,,,,13.0,1.0,2.0,0.0,,,,
21588,2019-11-13,7.0,0.0,4.0,0.0,1.0,0.0,,,,,,,12.0,-1.0,2.0,0.0,,,,
21591,2016-05-20,7.0,,4.0,,8.0,,,,,,,,15.0,,2.0,,,,1.0,
21594,2015-04-21,2.0,,4.0,,7.0,,,,2.0,,,,3.0,,1.0,,,,5.0,
21601,2019-10-01,,,4.0,,8.0,,,,4.0,,,,20.0,,,,4.0,,5.0,
21617,2015-10-21,,,4.0,,2.0,,,,4.0,,,,7.0,,1.0,,,,4.0,
21620,2018-05-18,7.0,,2.0,,8.0,,,,,,,,12.0,,2.0,,,,4.0,
21632,2015-11-03,,,2.0,,3.0,,,,4.0,,,,7.0,,2.0,,,,4.0,
21641,2015-01-02,7.0,,4.0,,5.0,,,,4.0,,,,15.0,,3.0,,,,4.0,
21641,2015-12-11,,,,,7.0,2.0,,,,,,,11.0,-4.0,3.0,0.0,,,3.0,-1.0
21648,2018-03-27,7.0,,2.0,,2.0,,,,,,,,1.0,,1.0,,,,4.0,
21648,2018-03-28,7.0,0.0,2.0,0.0,2.0,0.0,11.0,,1.0,,1.0,,1.0,0.0,1.0,0.0,1.0,,4.0,0.0
21656,2016-10-05,7.0,,2.0,,3.0,,,,,,,,20.0,,4.0,,,,,
21656,2018-01-22,7.0,0.0,2.0,0.0,3.0,0.0,,,,,,,20.0,0.0,3.0,-1.0,,,,
21656,2018-10-25,7.0,0.0,2.0,0.0,3.0,0.0,,,,,,,20.0,0.0,4.0,1.0,,,,
21656,2020-06-24,7.0,0.0,2.0,0.0,3.0,0.0,,,,,,,16.0,-4.0,4.0,0.0,,,,
21658,2016-08-16,,,3.0,,5.0,,,,4.0,,,,11.0,,2.0,,,,5.0,
21660,2015-11-04,,,2.0,,3.0,,,,,,,,15.0,,1.0,,,,,
21662,2016-03-14,,,4.0,,2.0,,,,2.0,,,,7.0,,1.0,,,,5.0,
21678,2015-12-14,,,3.0,,2.0,,,,,,,,15.0,,1.0,,,,,
21678,2016-10-01,7.0,,,,8.0,6.0,,,,,,,17.0,2.0,1.0,0.0,,,,
21678,2016-10-05,,,4.0,1.0,,,,,,,,,,,,,,,,
21678,2017-11-03,,,4.0,0.0,2.0,-6.0,,,,,,,15.0,-2.0,1.0,0.0,,,,
21681,2016-09-09,7.0,,4.0,,8.0,,,,,,,,20.0,,3.0,,,,5.0,
21681,2017-10-01,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,16.0,-4.0,3.0,0.0,,,,
21681,2019-10-07,,,4.0,0.0,8.0,0.0,,,4.0,,,,20.0,4.0,,,4.0,,5.0,0.0
21681,2019-10-15,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,16.0,0.0,3.0,0.0,,,,
21689,2016-12-20,7.0,,3.0,,3.0,,,,4.0,,,,15.0,,2.0,,,,5.0,
21690,2015-10-01,,,4.0,,2.0,,,,,,,,11.0,,4.0,,,,4.0,
21690,2016-10-01,7.0,,4.0,0.0,8.0,6.0,,,,,,,13.0,2.0,4.0,0.0,,,4.0,0.0
21690,2017-10-01,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,13.0,0.0,4.0,0.0,,,,
21690,2017-10-26,7.0,0.0,,,8.0,0.0,,,,,5.0,,12.0,0.0,4.0,0.0,,,,
21690,2017-11-14,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,12.0,-1.0,4.0,0.0,,,5.0,1.0
21690,2018-10-16,7.0,0.0,4.0,0.0,1.0,-7.0,,,,,,,13.0,1.0,4.0,0.0,,,5.0,0.0
21697,2016-10-05,,,4.0,,8.0,,,,,,,,16.0,,4.0,,,,4.0,
21697,2017-10-01,,,4.0,0.0,7.0,-1.0,,,,,,,16.0,0.0,3.0,-1.0,,,,
21697,2018-10-01,7.0,,4.0,0.0,8.0,1.0,,,,,,,20.0,4.0,4.0,1.0,,,,
21697,2020-06-12,,,4.0,0.0,8.0,0.0,,,,,,,20.0,0.0,5.0,1.0,,,,
21708,2015-10-08,7.0,,4.0,,8.0,,,,,,,,20.0,,3.0,,,,,
21708,2016-02-09,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,20.0,0.0,1.0,-2.0,,,5.0,
21708,2016-10-01,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,16.0,-4.0,2.0,1.0,,,,
21708,2017-10-04,7.0,0.0,4.0,0.0,8.0,0.0,,,,,,,16.0,0.0,2.0,0.0,,,,
21708,2019-10-01,,,4.0,0.0,1.0,-7.0,,,3.0,,,,20.0,4.0,,,3.0,,4.0,-1.0
21709,2014-12-15,6.0,,4.0,,3.0,,,,,,,,15.0,,3.0,,,,5.0,
21709,2015-10-21,5.0,-1.0,3.0,-1.0,3.0,0.0,,,3.0,,,,7.0,-8.0,4.0,1.0,,,4.0,-1.0
21709,2015-11-04,,,4.0,1.0,3.0,0.0,,,,,,,15.0,8.0,4.0,0.0,,,,
21709,2016-01-25,5.0,0.0,3.0,-1.0,4.0,1.0,,,,,,,17.0,2.0,3.0,-1.0,,,5.0,1.0
21709,2016-02-01,6.0,4.0,3.0,-1.0,3.0,0.0,,,,,,,15.0,0.0,1.0,-2.0,,,5.0,2.0
21709,2016-08-02,2.0,-3.0,3.0,0.0,4.0,0.0,,,,,,,3.0,-14.0,3.0,0.0,,,3.0,-2.0
21709,2016-10-04,,,4.0,1.0,3.0,-1.0,,,,,,,15.0,12.0,3.0,0.0,,,,
21709,2017-10-23,,,4.0,1.0,3.0,0.0,,,,,,,15.0,0.0,2.0,1.0,,,,
21709,2018-10-16,,,4.0,0.0,3.0,0.0,,,,,,,15.0,0.0,3.0,1.0,,,,
21709,2019-10-30,7.0,1.0,4.0,0.0,3.0,0.0,,,,,,,15.0,0.0,3.0,0.0,,,,
21713,2016-04-14,7.0,,4.0,,8.0,,,,,,,,16.0,,2.0,,,,3.0,
21713,2016-04-20,2.0,-5.0,4.0,0.0,2.0,-1.0,,,,,,,16.0,-4.0,1.0,-1.0,,,3.0,-2.0
21713,2016-04-29,7.0,0.0,4.0,1.0,3.0,1.0,,,,,,,20.0,13.0,2.0,1.0,,,5.0,1.0
21724,2017-02-16,7.0,,,,3.0,,,,,,,,15.0,,2.0,,,,,
21727,2015-12-17,6.0,,2.0,,3.0,,,,,,,,15.0,,4.0,,,,4.0,
21729,2017-03-30,7.0,,2.0,,2.0,,,,,,,,15.0,,2.0,,,,,
21729,2018-03-29,7.0,0.0,2.0,0.0,8.0,6.0,,,,,,,15.0,0.0,,,,,,
21729,2018-04-03,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,17.0,2.0,3.0,1.0,,,,
21729,2019-04-17,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,15.0,0.0,4.0,0.0,,,,
21729,2019-04-19,7.0,0.0,2.0,0.0,8.0,0.0,,,,,,,15.0,-2.0,4.0,1.0,,,,
21731,2016-08-12,7.0,,4.0,0.0,2.0,0.0,,,4.0,,,,1.0,0.0,2.0,0.0,,,5.0,0.0
21751,2015-12-02,7.0,,4.0,,8.0,,,,,,,,15.0,,4.0,,,,4.0,
21752,2017-01-10,7.0,,4.0,,3.0,,,,,,,,16.0,,3.0,,,,,
21752,2019-01-03,7.0,0.0,4.0,0.0,2.0,-1.0,,,,,,,16.0,0.0,4.0,1.0,,,,
21752,2020-06-08,7.0,0.0,4.0,0.0,2.0,0.0,,,,,,,16.0,0.0,6.0,2.0,,,,
21757,2017-04-14,4.0,,4.0,,5.0,,,,,,,,15.0,,4.0,,,,,
21757,2017-11-01,,,2.0,-2.0,6.0,1.0,,,,,,,15.0,0.0,4.0,0.0,,,,
21762,2016-09-20,4.0,,5.0,,3.0,,,,,,,,8.0,,1.0,,,,4.0,
21762,2016-10-04,4.0,0.0,5.0,0.0,4.0,1.0,,,,,,,4.0,-4.0,2.0,1.0,,,4.0,0.0
21775,2017-03-24,7.0,,3.0,,3.0,,,,3.0,,,,8.0,,3.0,,,,4.0,
21777,2016-03-17,7.0,,2.0,,,,,,,,,,,,,,,,5.0,
21778,2016-07-13,7.0,,3.0,,8.0,,,,,,,,15.0,,5.0,,,,5.0,
21782,2012-09-30,7.0,,4.0,,2.0,,,,,,,,13.0,,2.0,,,,3.0,
21790,2015-12-29,7.0,,5.0,,2.0,,,,,,,,1.0,,1.0,,,,2.0,
21790,2016-01-06,,,,,,,,,,,,,5.0,4.0,,,,,,
21790,2016-07-07,,,5.0,0.0,3.0,2.0,,,,,,,1.0,-4.0,1.0,0.0,,,3.0,0.0
21790,2016-11-11,,,5.0,0.0,1.0,-1.0,,,,,,,5.0,0.0,1.0,0.0,,,3.0,1.0
21796,2015-01-14,7.0,,4.0,,8.0,,,,,,,,16.0,,3.0,,,,5.0,
21797,2016-01-02,7.0,,5.0,,2.0,,,,3.0,,,,15.0,,4.0,,,,5.0,
21800,2012-12-01,,,4.0,,,,,,,,,,,,,,,,3.0,
21804,2016-11-22,2.0,,,,,,,,,,,,3.0,,4.0,,,,5.0,
21804,2017-11-29,,,4.0,1.0,2.0,,,,,,,,15.0,8.0,3.0,0.0,,,,
21804,2018-01-31,4.0,2.0,3.0,,,,,,,,,,7.0,4.0,3.0,-1.0,,,5.0,0.0
21805,2016-02-21,7.0,,4.0,,1.0,,,,,,,,1.0,,1.0,,,,3.0,
21805,2016-02-29,,,,,,,,,,,,,5.0,4.0,,,,,,
21814,2017-09-18,4.0,,5.0,,2.0,,12.0,,3.0,,4.0,,3.0,,1.0,,5.0,,5.0,
21814,2018-01-18,7.0,3.0,3.0,-2.0,6.0,4.0,,,,,,,7.0,4.0,2.0,1.0,,,4.0,-1.0
21818,2017-12-04,,,2.0,,2.0,,,,,,,,15.0,,2.0,,,,,
21818,2019-03-20,,,2.0,0.0,2.0,0.0,,,,,,,15.0,0.0,3.0,1.0,,,,
21818,2020-01-10,,,2.0,0.0,2.0,0.0,,,,,,,15.0,0.0,2.0,-1.0,,,,
21821,2017-03-15,,,2.0,,2.0,,,,,,,,13.0,,3.0,,,,,
21821,2018-03-19,4.0,,2.0,0.0,2.0,0.0,,,,,,,12.0,-1.0,2.0,-1.0,,,4.0,
21821,2019-02-11,7.0,3.0,2.0,0.0,3.0,1.0,,,,,,,12.0,0.0,1.0,-1.0,,,,
21823,2016-03-14,7.0,,1.0,,3.0,,,,,,,,,,3.0,,,,4.0,
21823,2017-02-23,7.0,0.0,2.0,1.0,3.0,0.0,8.0,,4.0,,3.0,,6.0,,2.0,-1.0,,,5.0,1.0
21828,2016-03-09,7.0,,5.0,,1.0,,,,,,,,1.0,,1.0,,,,2.0,
21833,2015-11-02,7.0,,4.0,,2.0,,,,,,,,5.0,,1.0,,,,2.0,
21833,2015-11-10,,,,,,,,,,,,,5.0,-7.0,,,,,,
21833,2016-04-01,,,,,,,,,,,,,5.0,0.0,,,,,,
21833,2016-04-27,7.0,0.0,4.0,0.0,3.0,1.0,,,,,,,12.0,0.0,1.0,0.0,,,3.0,1.0
21833,2016-05-18,7.0,0.0,4.0,0.0,2.0,-1.0,,,,,,,12.0,0.0,1.0,0.0,,,3.0,0.0
21833,2017-11-17,,,4.0,0.0,1.0,-1.0,11.0,,2.0,,4.0,,14.0,9.0,1.0,0.0,4.0,,3.0,0.0
21833,2018-02-28,7.0,0.0,4.0,0.0,1.0,0.0,,,,,,,13.0,-1.0,1.0,0.0,,,3.0,0.0
21833,2018-07-02,7.0,0.0,4.0,0.0,1.0,0.0,,,,,,,12.0,-1.0,1.0,0.0,,,,
21833,2019-02-12,7.0,0.0,4.0,0.0,2.0,1.0,,,,,,,13.0,1.0,1.0,0.0,,,3.0,0.0
21854,2016-01-13,,,4.0,,,,,,4.0,,,,,,1.0,,,,5.0,
21854,2017-07-19,7.0,0.0,4.0,0.0,3.0,0.0,,,,,,,13.0,1.0,4.0,-2.0,,,4.0,0.0
21854,2017-12-18,7.0,,4.0,0.0,3.0,,,,,,,,12.0,,6.0,5.0,,,4.0,-1.0
21854,2018-06-28,7.0,0.0,4.0,0.0,3.0,0.0,,,,,,,12.0,-1.0,5.0,1.0,,,5.0,1.0
21854,2018-10-30,7.0,0.0,4.0,0.0,3.0,0.0,,,,,,,15.0,3.0,6.0,1.0,,,,
21854,2020-06-10,7.0,0.0,4.0,0.0,4.0,1.0,,,,,,,15.0,0.0,4.0,-2.0,,,,
21872,2016-10-03,7.0,,4.0,,3.0,,,,,,,,3.0,,2.0,,,,3.0,
21875,2016-11-15,,,5.0,,2.0,,,,,,,,,,,,,,,
